"","row","column","cor","p"
"638","X3Month_Tbill__Perc_","US_GDP_G____Federal__USD_M_",-0.47962472943343,4.6070525843156e-05
"639","Federal_funds_effective_rate__Index_8284_","US_GDP_G____Federal__USD_M_",-0.452205189210795,0.000137974159462484
"640","Prime_Rate__Perc_","US_GDP_G____Federal__USD_M_",-0.436246042397611,0.00025063203049891
"641","X13Mos_Libor_USD__Perc_","US_GDP_G____Federal__USD_M_",-0.411602974912859,0.00059577193018745
"642","Total_Consumer_Debt__USD_M_","US_GDP_G____Federal__USD_M_",0.451192063714999,0.000143429068277801
"643","Total_Consumer_Revolving_Debt__USD_M_","US_GDP_G____Federal__USD_M_",0.466151283254248,7.99020801578454e-05
"644","Total_Consumer_Non_Revolving_Debt__USD_M_","US_GDP_G____Federal__USD_M_",0.420017038000492,0.000446568528456481
"645","US_GDP_Y______Gross_domestic_product__USD_M_","US_GDP_G____Federal__USD_M_",0.503660847973348,1.62596297303974e-05
"646","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_GDP_G____Federal__USD_M_",0.505990165375459,1.46367046307549e-05
"647","US_GDP_C____Goods__USD_M_","US_GDP_G____Federal__USD_M_",0.398771682759155,0.000911658093480483
"648","US_GDP_C______Durable_goods__USD_M_","US_GDP_G____Federal__USD_M_",0.317694627592164,0.0093395510275962
"649","US_GDP_C______Nondurable_goods__USD_M_","US_GDP_G____Federal__USD_M_",0.470365749145458,6.7426065582632e-05
"650","US_GDP_C____Services__USD_M_","US_GDP_G____Federal__USD_M_",0.569368701217945,6.0748900354568e-07
"651","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_GDP_G____Federal__USD_M_",-0.0237230489851547,0.850037042039574
"652","US_GDP_I____Fixed_investment__USD_M_","US_GDP_G____Federal__USD_M_",-0.00721323797879493,0.954161493115075
"653","US_GDP_I______Nonresidential__USD_M_","US_GDP_G____Federal__USD_M_",0.393628230508828,0.00107609903709904
"654","US_GDP_I________Structures__USD_M_","US_GDP_G____Federal__USD_M_",-0.0866041253659673,0.489293441055396
"655","US_GDP_I________Equipment__USD_M_","US_GDP_G____Federal__USD_M_",0.354537907058354,0.00349172544305687
"656","US_GDP_I________Intellectual_property_products__USD_M_","US_GDP_G____Federal__USD_M_",0.50356434961663,1.63303447613394e-05
"657","US_GDP_I______Residential__USD_M_","US_GDP_G____Federal__USD_M_",-0.827021691865442,0
"658","US_GDP_I____Change_in_private_inventories__USD_M_","US_GDP_G____Federal__USD_M_",-0.168146507732094,0.177157310794933
"659","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_GDP_G____Federal__USD_M_",0.537903755946356,3.19673159632217e-06
"660","US_GDP_X____Exports__USD_M_","US_GDP_G____Federal__USD_M_",0.630990470717912,1.35310300741764e-08
"661","US_GDP_X______Goods__USD_M_","US_GDP_G____Federal__USD_M_",0.611802773786773,4.82841999716044e-08
"662","US_GDP_X______Services__USD_M_","US_GDP_G____Federal__USD_M_",0.664254793375636,1.19726273339893e-09
"663","US_GDP_M____Imports__USD_M_","US_GDP_G____Federal__USD_M_",0.443951860728784,0.000188563457849344
"664","US_GDP_M______Goods__USD_M_","US_GDP_G____Federal__USD_M_",0.400600779813862,0.000858899193195928
"665","US_GDP_M______Services__USD_M_","US_GDP_G____Federal__USD_M_",0.628793772409064,1.57215744867045e-08
"666","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_GDP_G____Federal__USD_M_",0.91308765165905,0
"667","USCPI_UrbanB8284__Index_8284_","US_GDP_G______National_defense__USD_M_",0.40903697496232,0.000649555000177493
"668","USCPI_UrbanB67__Index_67_","US_GDP_G______National_defense__USD_M_",0.409090469936046,0.000648390186294812
"669","USCPI_FoodBev__Index_8284_","US_GDP_G______National_defense__USD_M_",0.402510029188302,0.000806790703514082
"670","USCPI_Housing__Index_8284_","US_GDP_G______National_defense__USD_M_",0.328159766796026,0.00714568671763272
"671","USCPI_Transportation__Index_8284_","US_GDP_G______National_defense__USD_M_",0.562545724458548,8.83601514178878e-07
"672","US_Total_Employment__Index_8284_","US_GDP_G______National_defense__USD_M_",-0.178746049360674,0.151005859727113
"673","X10Year_Treasury_Rate__Perc_","US_GDP_G______National_defense__USD_M_",-0.33680241926733,0.00568871163268669
"674","X3Month_Tbill__Perc_","US_GDP_G______National_defense__USD_M_",-0.353282442023299,0.00361776851847284
"675","Federal_funds_effective_rate__Index_8284_","US_GDP_G______National_defense__USD_M_",-0.318683879568881,0.00910965181055889
"676","Prime_Rate__Perc_","US_GDP_G______National_defense__USD_M_",-0.304213785342694,0.0130138699224238
"677","X13Mos_Libor_USD__Perc_","US_GDP_G______National_defense__USD_M_",-0.273245221755396,0.026427518587246
"678","Total_Consumer_Debt__USD_M_","US_GDP_G______National_defense__USD_M_",0.162252810988267,0.193050855924799
"679","Total_Consumer_Revolving_Debt__USD_M_","US_GDP_G______National_defense__USD_M_",0.347303356739061,0.00427515346742924
"680","Total_Consumer_Non_Revolving_Debt__USD_M_","US_GDP_G______National_defense__USD_M_",0.121209442472896,0.332307661251636
"681","US_GDP_Y______Gross_domestic_product__USD_M_","US_GDP_G______National_defense__USD_M_",0.230252284878382,0.0628977283704018
"682","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_GDP_G______National_defense__USD_M_",0.22945823907667,0.0638361499797071
"683","US_GDP_C____Goods__USD_M_","US_GDP_G______National_defense__USD_M_",0.117942269124711,0.34560037842905
"684","US_GDP_C______Durable_goods__USD_M_","US_GDP_G______National_defense__USD_M_",0.0245946166700961,0.844594849371373
"685","US_GDP_C______Nondurable_goods__USD_M_","US_GDP_G______National_defense__USD_M_",0.2033764688857,0.101455834914589
"686","US_GDP_C____Services__USD_M_","US_GDP_G______National_defense__USD_M_",0.297709349353302,0.0151942593801482
"687","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_GDP_G______National_defense__USD_M_",-0.271079542916881,0.0276946970126186
"688","US_GDP_I____Fixed_investment__USD_M_","US_GDP_G______National_defense__USD_M_",-0.257754871363474,0.0366673712001415
"689","US_GDP_I______Nonresidential__USD_M_","US_GDP_G______National_defense__USD_M_",0.121278839041814,0.332028861306755
"690","US_GDP_I________Structures__USD_M_","US_GDP_G______National_defense__USD_M_",-0.126937579983459,0.309792328964593
"691","US_GDP_I________Equipment__USD_M_","US_GDP_G______National_defense__USD_M_",0.0782629481175313,0.532219061952475
"692","US_GDP_I________Intellectual_property_products__USD_M_","US_GDP_G______National_defense__USD_M_",0.216636116760189,0.080611920034698
"693","US_GDP_I______Residential__USD_M_","US_GDP_G______National_defense__USD_M_",-0.758946911853795,1.54098955817972e-13
"694","US_GDP_I____Change_in_private_inventories__USD_M_","US_GDP_G______National_defense__USD_M_",-0.235334343462539,0.057152197979494
"695","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_GDP_G______National_defense__USD_M_",0.5706078611731,5.67011854801791e-07
"696","US_GDP_X____Exports__USD_M_","US_GDP_G______National_defense__USD_M_",0.377206831451421,0.00179568826962129
"697","US_GDP_X______Goods__USD_M_","US_GDP_G______National_defense__USD_M_",0.357858648938295,0.00317694109004663
"698","US_GDP_X______Services__USD_M_","US_GDP_G______National_defense__USD_M_",0.412915775148398,0.000569850194882315
"699","US_GDP_M____Imports__USD_M_","US_GDP_G______National_defense__USD_M_",0.177975478899604,0.15280427269346
"700","US_GDP_M______Goods__USD_M_","US_GDP_G______National_defense__USD_M_",0.136079117421364,0.275948152491492
"701","US_GDP_M______Services__USD_M_","US_GDP_G______National_defense__USD_M_",0.371091883103759,0.00215859732975776
"702","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_GDP_G______National_defense__USD_M_",0.898183236634413,0
"703","US_GDP_G____Federal__USD_M_","US_GDP_G______National_defense__USD_M_",0.946975113056941,0
"704","USCPI_UrbanB8284__Index_8284_","US_GDP_G______Nondefense__USD_M_",0.919182011419219,0
"705","USCPI_UrbanB67__Index_67_","US_GDP_G______Nondefense__USD_M_",0.919213484903114,0
"706","USCPI_FoodBev__Index_8284_","US_GDP_G______Nondefense__USD_M_",0.924157271385089,0
"707","USCPI_Housing__Index_8284_","US_GDP_G______Nondefense__USD_M_",0.888757896656604,0
"708","USCPI_Transportation__Index_8284_","US_GDP_G______Nondefense__USD_M_",0.800623249428888,6.66133814775094e-16
"709","US_Total_Employment__Index_8284_","US_GDP_G______Nondefense__USD_M_",0.492883516521277,2.61890800672404e-05
"710","X10Year_Treasury_Rate__Perc_","US_GDP_G______Nondefense__USD_M_",-0.780815008271817,1.06581410364015e-14
"711","X3Month_Tbill__Perc_","US_GDP_G______Nondefense__USD_M_",-0.572889037709285,4.99047983826273e-07
"712","Federal_funds_effective_rate__Index_8284_","US_GDP_G______Nondefense__USD_M_",-0.56360724284827,8.34026138152311e-07
"713","Prime_Rate__Perc_","US_GDP_G______Nondefense__USD_M_",-0.548968870792823,1.81738233084872e-06
"714","X13Mos_Libor_USD__Perc_","US_GDP_G______Nondefense__USD_M_",-0.540555303453249,2.79722472318333e-06
"715","Total_Consumer_Debt__USD_M_","US_GDP_G______Nondefense__USD_M_",0.815891593817889,0
"716","Total_Consumer_Revolving_Debt__USD_M_","US_GDP_G______Nondefense__USD_M_",0.549900725657838,1.73136691983267e-06
"717","Total_Consumer_Non_Revolving_Debt__USD_M_","US_GDP_G______Nondefense__USD_M_",0.808174294942212,2.22044604925031e-16
"718","US_GDP_Y______Gross_domestic_product__USD_M_","US_GDP_G______Nondefense__USD_M_",0.83095843907712,0
"719","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_GDP_G______Nondefense__USD_M_",0.83769991552244,0
"720","US_GDP_C____Goods__USD_M_","US_GDP_G______Nondefense__USD_M_",0.762588289229644,1.00808250635964e-13
"721","US_GDP_C______Durable_goods__USD_M_","US_GDP_G______Nondefense__USD_M_",0.720450186055205,9.13891184950444e-12
"722","US_GDP_C______Nondurable_goods__USD_M_","US_GDP_G______Nondefense__USD_M_",0.794864539950094,1.77635683940025e-15
"723","US_GDP_C____Services__USD_M_","US_GDP_G______Nondefense__USD_M_",0.878289933545818,0
"724","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_GDP_G______Nondefense__USD_M_",0.384956043177572,0.00141483993772429
"725","US_GDP_I____Fixed_investment__USD_M_","US_GDP_G______Nondefense__USD_M_",0.402594526502181,0.000804552164580974
"726","US_GDP_I______Nonresidential__USD_M_","US_GDP_G______Nondefense__USD_M_",0.745045896600656,7.31859017832903e-13
"727","US_GDP_I________Structures__USD_M_","US_GDP_G______Nondefense__USD_M_",-0.000909257167301889,0.994218817523909
"728","US_GDP_I________Equipment__USD_M_","US_GDP_G______Nondefense__USD_M_",0.721676610391089,8.10951306107199e-12
"729","US_GDP_I________Intellectual_property_products__USD_M_","US_GDP_G______Nondefense__USD_M_",0.852763969491168,0
"730","US_GDP_I______Residential__USD_M_","US_GDP_G______Nondefense__USD_M_",-0.744132242497842,8.07798272717264e-13
"731","US_GDP_I____Change_in_private_inventories__USD_M_","US_GDP_G______Nondefense__USD_M_",-0.0182333622877485,0.884465855521526
"732","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_GDP_G______Nondefense__USD_M_",0.359053060403147,0.00307005126190818
"733","US_GDP_X____Exports__USD_M_","US_GDP_G______Nondefense__USD_M_",0.896695985110164,0
"734","US_GDP_X______Goods__USD_M_","US_GDP_G______Nondefense__USD_M_",0.882286618768496,0
"735","US_GDP_X______Services__USD_M_","US_GDP_G______Nondefense__USD_M_",0.918137297180227,0
"736","US_GDP_M____Imports__USD_M_","US_GDP_G______Nondefense__USD_M_",0.773183111211114,2.79776202205539e-14
"737","US_GDP_M______Goods__USD_M_","US_GDP_G______Nondefense__USD_M_",0.737648721221866,1.61071156412618e-12
"738","US_GDP_M______Services__USD_M_","US_GDP_G______Nondefense__USD_M_",0.90110485367531,0
"739","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_GDP_G______Nondefense__USD_M_",0.72318392081531,6.99573732276804e-12
"740","US_GDP_G____Federal__USD_M_","US_GDP_G______Nondefense__USD_M_",0.852411664006582,0
"741","US_GDP_G______National_defense__USD_M_","US_GDP_G______Nondefense__USD_M_",0.63921208909202,7.63539009795977e-09
"742","USCPI_UrbanB8284__Index_8284_","US_GDP_G____State_and_local__USD_M_",-0.263234381242954,0.0327214412629333
"743","USCPI_UrbanB67__Index_67_","US_GDP_G____State_and_local__USD_M_",-0.263188573507997,0.0327528940289927
"744","USCPI_FoodBev__Index_8284_","US_GDP_G____State_and_local__USD_M_",-0.279066008531016,0.0232616549100237
"745","USCPI_Housing__Index_8284_","US_GDP_G____State_and_local__USD_M_",-0.144542451800024,0.246894685525348
"746","USCPI_Transportation__Index_8284_","US_GDP_G____State_and_local__USD_M_",-0.460100648966985,0.000101564955451439
"747","US_Total_Employment__Index_8284_","US_GDP_G____State_and_local__USD_M_",-0.0701843526605315,0.575494841569753
"748","X10Year_Treasury_Rate__Perc_","US_GDP_G____State_and_local__USD_M_",0.408055268068975,0.000671271030533438
"749","X3Month_Tbill__Perc_","US_GDP_G____State_and_local__USD_M_",0.309497136333489,0.0114470597303011
"750","Federal_funds_effective_rate__Index_8284_","US_GDP_G____State_and_local__USD_M_",0.337535272587493,0.00557814621799357
"751","Prime_Rate__Perc_","US_GDP_G____State_and_local__USD_M_",0.337060942044791,0.00564949003180493
"752","X13Mos_Libor_USD__Perc_","US_GDP_G____State_and_local__USD_M_",0.389813992518131,0.00121484985353493
"753","Total_Consumer_Debt__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.198793020861446,0.109562996254328
"754","Total_Consumer_Revolving_Debt__USD_M_","US_GDP_G____State_and_local__USD_M_",0.447163234935245,0.000167140849379077
"755","Total_Consumer_Non_Revolving_Debt__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.293406241537596,0.0168033880471223
"756","US_GDP_Y______Gross_domestic_product__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.203599153170738,0.101074170994667
"757","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.157553304671871,0.20643789443197
"758","US_GDP_C____Goods__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.154370349544237,0.215870745384085
"759","US_GDP_C______Durable_goods__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.203454834230161,0.101321395109099
"760","US_GDP_C______Nondurable_goods__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.0901075221593612,0.471823157764427
"761","US_GDP_C____Services__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.157222080118929,0.207405643241401
"762","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.373603941357633,0.0020022415889247
"763","US_GDP_I____Fixed_investment__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.269592175488292,0.0285942987861674
"764","US_GDP_I______Nonresidential__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.292983943528087,0.0169688985019714
"765","US_GDP_I________Structures__USD_M_","US_GDP_G____State_and_local__USD_M_",0.188637266042442,0.129299589837755
"766","US_GDP_I________Equipment__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.403830167280924,0.000772453445486709
"767","US_GDP_I________Intellectual_property_products__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.226779095449984,0.0670860210072339
"768","US_GDP_I______Residential__USD_M_","US_GDP_G____State_and_local__USD_M_",0.0730237252022038,0.560101076168129
"769","US_GDP_I____Change_in_private_inventories__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.655042895510269,2.41489495067526e-09
"770","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.199253227695559,0.108727083920678
"771","US_GDP_X____Exports__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.317811053515107,0.00931223421303584
"772","US_GDP_X______Goods__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.33011467792602,0.00679021919278311
"773","US_GDP_X______Services__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.289294436945179,0.0184752728301609
"774","US_GDP_M____Imports__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.248763270280354,0.0439957409508622
"775","US_GDP_M______Goods__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.263682251878985,0.0324152500031993
"776","US_GDP_M______Services__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.167544318384462,0.178736148629445
"777","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_GDP_G____State_and_local__USD_M_",0.43465441201421,0.00026558141249966
"778","US_GDP_G____Federal__USD_M_","US_GDP_G____State_and_local__USD_M_",0.0301583207345495,0.810035108464503
"779","US_GDP_G______National_defense__USD_M_","US_GDP_G____State_and_local__USD_M_",0.121125225151588,0.332646201660335
"780","US_GDP_G______Nondefense__USD_M_","US_GDP_G____State_and_local__USD_M_",-0.126429143276811,0.311750058166807
"781","USCPI_UrbanB8284__Index_8284_","US_GDP_Res__Residual__USD_M_",0.759149679876804,0
"782","USCPI_UrbanB67__Index_67_","US_GDP_Res__Residual__USD_M_",0.759158163137673,0
"783","USCPI_FoodBev__Index_8284_","US_GDP_Res__Residual__USD_M_",0.848491664464593,0
"784","USCPI_Housing__Index_8284_","US_GDP_Res__Residual__USD_M_",0.846363339084175,0
"785","USCPI_Transportation__Index_8284_","US_GDP_Res__Residual__USD_M_",0.74570013002125,0
"786","US_Total_Employment__Index_8284_","US_GDP_Res__Residual__USD_M_",0.682377896937225,0
"787","X10Year_Treasury_Rate__Perc_","US_GDP_Res__Residual__USD_M_",-0.433162271261348,9.42290689920355e-12
"788","X3Month_Tbill__Perc_","US_GDP_Res__Residual__USD_M_",-0.337908603744529,4.54910775715689e-09
"789","Federal_funds_effective_rate__Index_8284_","US_GDP_Res__Residual__USD_M_",-0.320623596240831,1.57160596536698e-07
"790","Prime_Rate__Perc_","US_GDP_Res__Residual__USD_M_",-0.0984718522802211,0.101329838985536
"791","X13Mos_Libor_USD__Perc_","US_GDP_Res__Residual__USD_M_",-0.635257729147234,4.44089209850063e-16
"792","Total_Consumer_Debt__USD_M_","US_GDP_Res__Residual__USD_M_",0.802667833418353,0
"793","Total_Consumer_Revolving_Debt__USD_M_","US_GDP_Res__Residual__USD_M_",0.871957895165913,0
"794","Total_Consumer_Non_Revolving_Debt__USD_M_","US_GDP_Res__Residual__USD_M_",0.781776931986964,0
"795","US_GDP_Y______Gross_domestic_product__USD_M_","US_GDP_Res__Residual__USD_M_",0.748944659089986,0
"796","US_GDP_C__Personal_consumption_expenditures__USD_M_","US_GDP_Res__Residual__USD_M_",0.762330804445318,0
"797","US_GDP_C____Goods__USD_M_","US_GDP_Res__Residual__USD_M_",0.59254961062677,1.59355013185092e-07
"798","US_GDP_C______Durable_goods__USD_M_","US_GDP_Res__Residual__USD_M_",0.535558214548305,3.59405369509957e-06
"799","US_GDP_C______Nondurable_goods__USD_M_","US_GDP_Res__Residual__USD_M_",0.626614298281138,1.82242032575886e-08
"800","US_GDP_C____Services__USD_M_","US_GDP_Res__Residual__USD_M_",0.537100332612921,3.32794947222048e-06
"801","US_GDP_I__Gross_private_domestic_investment__USD_M_","US_GDP_Res__Residual__USD_M_",0.773771842996841,0
"802","US_GDP_I____Fixed_investment__USD_M_","US_GDP_Res__Residual__USD_M_",0.613086438729764,4.44624244089198e-08
"803","US_GDP_I______Nonresidential__USD_M_","US_GDP_Res__Residual__USD_M_",0.532522843973499,4.17697687149499e-06
"804","US_GDP_I________Structures__USD_M_","US_GDP_Res__Residual__USD_M_",0.251438132234587,0.0416993433744846
"805","US_GDP_I________Equipment__USD_M_","US_GDP_Res__Residual__USD_M_",0.538566509657394,3.0921502760517e-06
"806","US_GDP_I________Intellectual_property_products__USD_M_","US_GDP_Res__Residual__USD_M_",0.45813778638659,0.000109679572461996
"807","US_GDP_I______Residential__USD_M_","US_GDP_Res__Residual__USD_M_",0.12189296450197,0.329568053335787
"808","US_GDP_I____Change_in_private_inventories__USD_M_","US_GDP_Res__Residual__USD_M_",0.18649907861933,0.133778739526442
"809","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","US_GDP_Res__Residual__USD_M_",-0.429309547903601,0.000321953327642399
"810","US_GDP_X____Exports__USD_M_","US_GDP_Res__Residual__USD_M_",0.793913898001718,0
"811","US_GDP_X______Goods__USD_M_","US_GDP_Res__Residual__USD_M_",0.493659974094907,2.53185159495573e-05
"812","US_GDP_X______Services__USD_M_","US_GDP_Res__Residual__USD_M_",0.4425587970808,0.000198616975665367
"813","US_GDP_M____Imports__USD_M_","US_GDP_Res__Residual__USD_M_",0.807119540932057,0
"814","US_GDP_M______Goods__USD_M_","US_GDP_Res__Residual__USD_M_",0.645035838680662,5.03829244991039e-09
"815","US_GDP_M______Services__USD_M_","US_GDP_Res__Residual__USD_M_",0.521514717641418,7.11819399246139e-06
"816","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","US_GDP_Res__Residual__USD_M_",0.63919517266137,0
"817","US_GDP_G____Federal__USD_M_","US_GDP_Res__Residual__USD_M_",0.344205339035784,0.00465570255592862
"818","US_GDP_G______National_defense__USD_M_","US_GDP_Res__Residual__USD_M_",0.275888332176493,0.024947582214804
"819","US_GDP_G______Nondefense__USD_M_","US_GDP_Res__Residual__USD_M_",0.375500488075377,0.0018910018934144
"820","US_GDP_G____State_and_local__USD_M_","US_GDP_Res__Residual__USD_M_",0.00203256030535883,0.987077142520703
"821","USCPI_UrbanB8284__Index_8284_","SP500__Index_",0.708448982798535,3.33066907387547e-14
"822","USCPI_UrbanB67__Index_67_","SP500__Index_",0.708459452798955,3.33066907387547e-14
"823","USCPI_FoodBev__Index_8284_","SP500__Index_",0.706208319813848,4.35207425653061e-14
"824","USCPI_Housing__Index_8284_","SP500__Index_",0.735786446011112,8.88178419700125e-16
"825","USCPI_Transportation__Index_8284_","SP500__Index_",0.559695276670635,2.56734036252482e-08
"826","US_Total_Employment__Index_8284_","SP500__Index_",0.898831899530043,0
"827","X10Year_Treasury_Rate__Perc_","SP500__Index_",-0.470981858547739,5.38789391546501e-06
"828","X3Month_Tbill__Perc_","SP500__Index_",-0.206495249952203,0.0579476302395177
"829","Federal_funds_effective_rate__Index_8284_","SP500__Index_",-0.221573927786628,0.0415528670523999
"830","Prime_Rate__Perc_","SP500__Index_",-0.214972331633741,0.048181225798607
"831","X13Mos_Libor_USD__Perc_","SP500__Index_",-0.211971641926431,0.0514701996707587
"832","Total_Consumer_Debt__USD_M_","SP500__Index_",0.784620222941799,0
"833","Total_Consumer_Revolving_Debt__USD_M_","SP500__Index_",0.487603505025822,2.54806087163217e-06
"834","Total_Consumer_Non_Revolving_Debt__USD_M_","SP500__Index_",0.819533565296848,0
"835","US_GDP_Y______Gross_domestic_product__USD_M_","SP500__Index_",0.759387668611761,0
"836","US_GDP_C__Personal_consumption_expenditures__USD_M_","SP500__Index_",0.743558041400006,4.44089209850063e-16
"837","US_GDP_C____Goods__USD_M_","SP500__Index_",0.952864601829739,0
"838","US_GDP_C______Durable_goods__USD_M_","SP500__Index_",0.973446298585696,0
"839","US_GDP_C______Nondurable_goods__USD_M_","SP500__Index_",0.920130213131572,0
"840","US_GDP_C____Services__USD_M_","SP500__Index_",0.879268159924143,0
"841","US_GDP_I__Gross_private_domestic_investment__USD_M_","SP500__Index_",0.877740714792785,0
"842","US_GDP_I____Fixed_investment__USD_M_","SP500__Index_",0.930147594499108,0
"843","US_GDP_I______Nonresidential__USD_M_","SP500__Index_",0.931499754438336,0
"844","US_GDP_I________Structures__USD_M_","SP500__Index_",0.350596392104554,0.00390108694673641
"845","US_GDP_I________Equipment__USD_M_","SP500__Index_",0.935496846155557,0
"846","US_GDP_I________Intellectual_property_products__USD_M_","SP500__Index_",0.906530740495558,0
"847","US_GDP_I______Residential__USD_M_","SP500__Index_",-0.0821528470664528,0.511971660977468
"848","US_GDP_I____Change_in_private_inventories__USD_M_","SP500__Index_",0.249227516199313,0.0435898689630583
"849","US_GDP_X__Net_exports_of_goods_and_services__USD_M_","SP500__Index_",-0.284156487534739,0.0207623758026108
"850","US_GDP_X____Exports__USD_M_","SP500__Index_",0.770275220165093,0
"851","US_GDP_X______Goods__USD_M_","SP500__Index_",0.834712283748775,0
"852","US_GDP_X______Services__USD_M_","SP500__Index_",0.791232217333145,2.66453525910038e-15
"853","US_GDP_M____Imports__USD_M_","SP500__Index_",0.777409241156528,0
"854","US_GDP_M______Goods__USD_M_","SP500__Index_",0.930106370299896,0
"855","US_GDP_M______Services__USD_M_","SP500__Index_",0.843300211976296,0
"856","US_GDP_G__Government_consumption_expenditures_and_gross_investment__USD_M_","SP500__Index_",0.239412938016394,0.0282798606399766
"857","US_GDP_G____Federal__USD_M_","SP500__Index_",0.16714179838346,0.179797170244334
"858","US_GDP_G______National_defense__USD_M_","SP500__Index_",-0.122422772519724,0.327454399196174
"859","US_GDP_G______Nondefense__USD_M_","SP500__Index_",0.599472184678038,1.04673516965192e-07
"860","US_GDP_G____State_and_local__USD_M_","SP500__Index_",-0.247615674135163,0.0450124198868873
"861","US_GDP_Res__Residual__USD_M_","SP500__Index_",0.375539207494226,0.000431430936416621
"862","USCPI_UrbanB8284__Index_8284_","SP500_CHANGE__Q_Q_",0.064682425025911,0.558847592339321
"863","USCPI_UrbanB67__Index_67_","SP500_CHANGE__Q_Q_",0.0647543225018657,0.558409745069989
"864","USCPI_FoodBev__Index_8284_","SP500_CHANGE__Q_Q_",0.0664641590923845,0.548045557807743
"865","USCPI_Housing__Index_8284_","SP500_CHANGE__Q_Q_",0.049730149887469,0.653263531111958
"866","USCPI_Transportation__Index_8284_","SP500_CHANGE__Q_Q_",0.0774888871199316,0.483546213303274
"867","US_Total_Employment__Index_8284_","SP500_CHANGE__Q_Q_",-0.0161998646109369,0.883716877420104
"868","X10Year_Treasury_Rate__Perc_","SP500_CHANGE__Q_Q_",0.0188018942459825,0.865202710992762
"869","X3Month_Tbill__Perc_","SP500_CHANGE__Q_Q_",-0.023763766841525,0.830106221349675
"870","Federal_funds_effective_rate__Index_8284_","SP500_CHANGE__Q_Q_",-0.0594627672508976,0.591063803510305
"871","Prime_Rate__Perc_","SP500_CHANGE__Q_Q_",-0.0662978017606593,0.549049822316614
"872","X13Mos_Libor_USD__Perc_","SP500_CHANGE__Q_Q_",-0.0787556207453054,0.47640354127332
"873","Total_Consumer_Debt__USD_M_","SP500_CHANGE__Q_Q_",0.0395881191123362,0.722338971338029
"874","Total_Consumer_Revolving_Debt__USD_M_","SP500_CHANGE__Q_Q_",-0.0822750036509402,0.459634799116531
"875","Total_Consumer_Non_Revolving_Debt__USD_M_","SP500_CHANGE__Q_Q_",0.064996612875894,0.559365077504293
"876","US_GDP_Y______Gross_domestic_product__USD_M_","SP500_CHANGE__Q_Q_",0.0446027262525664,0.688871521535016
"877","US_GDP_C__Personal_consumption_expenditures__USD_M_","SP500_CHANGE__Q_Q_",0.0406412980674315,0.715264146746417
"878","US_GDP_C____Goods__USD_M_","SP500_CHANGE__Q_Q_",0.133596602844797,0.284885265212978
"879","US_GDP_C______Durable_goods__USD_M_","SP500_CHANGE__Q_Q_",0.135845730173664,0.276780309452925
"880","US_GDP_C______Nondurable_goods__USD_M_","SP500_CHANGE__Q_Q_",0.12517301563805,0.316620822177909
"881","US_GDP_C____Services__USD_M_","SP500_CHANGE__Q_Q_",0.112867180626392,0.366894594504892
"882","US_GDP_I__Gross_private_domestic_investment__USD_M_","SP500_CHANGE__Q_Q_",0.030982472950062,0.780974134670189
"883","US_GDP_I____Fixed_investment__USD_M_","SP500_CHANGE__Q_Q_",0.0666170128373269,0.595107240116533
"884","US_GDP_I______Nonresidential__USD_M_","SP500_CHANGE__Q_Q_",0.0694301978776336,0.579616070512425
